gene_id,COG_category,GOs,KEGG_Pathway,PFAMs
jgi|Chloso1602_1|10145|rna-gnl|WGS:LHPG|mrna.C2E21_5088,DTZ,GO:0005623,"ko01040,ko01212,ko03320,ko04014,ko04015,ko04016,ko04020,ko04022,ko04024,ko04070,ko04114,ko04152,ko04212,ko04218,ko04261,ko04270,ko04371,ko04626,ko04713,ko04720,ko04722,ko04728,ko04740,ko04744,ko04745,ko04750,ko04910,ko04912,ko04915,ko04916,ko04921,ko04922,ko04924,ko04925,ko04970,ko04971,ko05010,ko05031,ko05034,ko05133,ko05152,ko05167,ko05200,ko05214,ko05418,map01040,map01212,map03320,map04014,map04015,map04016,map04020,map04022,map04024,map04070,map04114,map04152,map04212,map04218,map04261,map04270,map04371,map04626,map04713,map04720,map04722,map04728,map04740,map04744,map04745,map04750,map04910,map04912,map04915,map04916,map04921,map04922,map04924,map04925,map04970,map04971,map05010,map05031,map05034,map05133,map05152,map05167,map05200,map05214,map05418","EF-hand_1,EF-hand_5,EF-hand_6,EF-hand_7,EF-hand_8"
jgi|Chloso1602_1|10145|rna-gnl|WGS:LHPG|mrna.C2E21_5088,DTZ,GO:0005737,"ko01040,ko01212,ko03320,ko04014,ko04015,ko04016,ko04020,ko04022,ko04024,ko04070,ko04114,ko04152,ko04212,ko04218,ko04261,ko04270,ko04371,ko04626,ko04713,ko04720,ko04722,ko04728,ko04740,ko04744,ko04745,ko04750,ko04910,ko04912,ko04915,ko04916,ko04921,ko04922,ko04924,ko04925,ko04970,ko04971,ko05010,ko05031,ko05034,ko05133,ko05152,ko05167,ko05200,ko05214,ko05418,map01040,map01212,map03320,map04014,map04015,map04016,map04020,map04022,map04024,map04070,map04114,map04152,map04212,map04218,map04261,map04270,map04371,map04626,map04713,map04720,map04722,map04728,map04740,map04744,map04745,map04750,map04910,map04912,map04915,map04916,map04921,map04922,map04924,map04925,map04970,map04971,map05010,map05031,map05034,map05133,map05152,map05167,map05200,map05214,map05418","EF-hand_1,EF-hand_5,EF-hand_6,EF-hand_7,EF-hand_8"
jgi|Chloso1602_1|10145|rna-gnl|WGS:LHPG|mrna.C2E21_5088,DTZ,GO:0043167,"ko01040,ko01212,ko03320,ko04014,ko04015,ko04016,ko04020,ko04022,ko04024,ko04070,ko04114,ko04152,ko04212,ko04218,ko04261,ko04270,ko04371,ko04626,ko04713,ko04720,ko04722,ko04728,ko04740,ko04744,ko04745,ko04750,ko04910,ko04912,ko04915,ko04916,ko04921,ko04922,ko04924,ko04925,ko04970,ko04971,ko05010,ko05031,ko05034,ko05133,ko05152,ko05167,ko05200,ko05214,ko05418,map01040,map01212,map03320,map04014,map04015,map04016,map04020,map04022,map04024,map04070,map04114,map04152,map04212,map04218,map04261,map04270,map04371,map04626,map04713,map04720,map04722,map04728,map04740,map04744,map04745,map04750,map04910,map04912,map04915,map04916,map04921,map04922,map04924,map04925,map04970,map04971,map05010,map05031,map05034,map05133,map05152,map05167,map05200,map05214,map05418","EF-hand_1,EF-hand_5,EF-hand_6,EF-hand_7,EF-hand_8"
jgi|Chloso1602_1|10145|rna-gnl|WGS:LHPG|mrna.C2E21_5088,DTZ,GO:0043169,"ko01040,ko01212,ko03320,ko04014,ko04015,ko04016,ko04020,ko04022,ko04024,ko04070,ko04114,ko04152,ko04212,ko04218,ko04261,ko04270,ko04371,ko04626,ko04713,ko04720,ko04722,ko04728,ko04740,ko04744,ko04745,ko04750,ko04910,ko04912,ko04915,ko04916,ko04921,ko04922,ko04924,ko04925,ko04970,ko04971,ko05010,ko05031,ko05034,ko05133,ko05152,ko05167,ko05200,ko05214,ko05418,map01040,map01212,map03320,map04014,map04015,map04016,map04020,map04022,map04024,map04070,map04114,map04152,map04212,map04218,map04261,map04270,map04371,map04626,map04713,map04720,map04722,map04728,map04740,map04744,map04745,map04750,map04910,map04912,map04915,map04916,map04921,map04922,map04924,map04925,map04970,map04971,map05010,map05031,map05034,map05133,map05152,map05167,map05200,map05214,map05418","EF-hand_1,EF-hand_5,EF-hand_6,EF-hand_7,EF-hand_8"
jgi|Chloso1602_1|10145|rna-gnl|WGS:LHPG|mrna.C2E21_5088,DTZ,GO:0044424,"ko01040,ko01212,ko03320,ko04014,ko04015,ko04016,ko04020,ko04022,ko04024,ko04070,ko04114,ko04152,ko04212,ko04218,ko04261,ko04270,ko04371,ko04626,ko04713,ko04720,ko04722,ko04728,ko04740,ko04744,ko04745,ko04750,ko04910,ko04912,ko04915,ko04916,ko04921,ko04922,ko04924,ko04925,ko04970,ko04971,ko05010,ko05031,ko05034,ko05133,ko05152,ko05167,ko05200,ko05214,ko05418,map01040,map01212,map03320,map04014,map04015,map04016,map04020,map04022,map04024,map04070,map04114,map04152,map04212,map04218,map04261,map04270,map04371,map04626,map04713,map04720,map04722,map04728,map04740,map04744,map04745,map04750,map04910,map04912,map04915,map04916,map04921,map04922,map04924,map04925,map04970,map04971,map05010,map05031,map05034,map05133,map05152,map05167,map05200,map05214,map05418","EF-hand_1,EF-hand_5,EF-hand_6,EF-hand_7,EF-hand_8"
jgi|Chloso1602_1|10145|rna-gnl|WGS:LHPG|mrna.C2E21_5088,DTZ,GO:0044464,"ko01040,ko01212,ko03320,ko04014,ko04015,ko04016,ko04020,ko04022,ko04024,ko04070,ko04114,ko04152,ko04212,ko04218,ko04261,ko04270,ko04371,ko04626,ko04713,ko04720,ko04722,ko04728,ko04740,ko04744,ko04745,ko04750,ko04910,ko04912,ko04915,ko04916,ko04921,ko04922,ko04924,ko04925,ko04970,ko04971,ko05010,ko05031,ko05034,ko05133,ko05152,ko05167,ko05200,ko05214,ko05418,map01040,map01212,map03320,map04014,map04015,map04016,map04020,map04022,map04024,map04070,map04114,map04152,map04212,map04218,map04261,map04270,map04371,map04626,map04713,map04720,map04722,map04728,map04740,map04744,map04745,map04750,map04910,map04912,map04915,map04916,map04921,map04922,map04924,map04925,map04970,map04971,map05010,map05031,map05034,map05133,map05152,map05167,map05200,map05214,map05418","EF-hand_1,EF-hand_5,EF-hand_6,EF-hand_7,EF-hand_8"
jgi|Chloso1602_1|10145|rna-gnl|WGS:LHPG|mrna.C2E21_5088,DTZ,GO:0046872,"ko01040,ko01212,ko03320,ko04014,ko04015,ko04016,ko04020,ko04022,ko04024,ko04070,ko04114,ko04152,ko04212,ko04218,ko04261,ko04270,ko04371,ko04626,ko04713,ko04720,ko04722,ko04728,ko04740,ko04744,ko04745,ko04750,ko04910,ko04912,ko04915,ko04916,ko04921,ko04922,ko04924,ko04925,ko04970,ko04971,ko05010,ko05031,ko05034,ko05133,ko05152,ko05167,ko05200,ko05214,ko05418,map01040,map01212,map03320,map04014,map04015,map04016,map04020,map04022,map04024,map04070,map04114,map04152,map04212,map04218,map04261,map04270,map04371,map04626,map04713,map04720,map04722,map04728,map04740,map04744,map04745,map04750,map04910,map04912,map04915,map04916,map04921,map04922,map04924,map04925,map04970,map04971,map05010,map05031,map05034,map05133,map05152,map05167,map05200,map05214,map05418","EF-hand_1,EF-hand_5,EF-hand_6,EF-hand_7,EF-hand_8"
jgi|Chloso1602_1|10146|rna-gnl|WGS:LHPG|mrna.C2E21_5089,NA,NA,NA,NA
jgi|Chloso1602_1|10147|rna-gnl|WGS:LHPG|mrna.C2E21_5090,NA,NA,NA,NA
jgi|Chloso1602_1|10148|rna-gnl|WGS:LHPG|mrna.C2E21_5091,NA,NA,NA,NA
jgi|Chloso1602_1|10149|rna-gnl|WGS:LHPG|mrna.C2E21_5092,NA,NA,NA,NA
jgi|Chloso1602_1|1014|rna-gnl|WGS:LHPG|mrna.C2E21_5546,CH,-,"ko00785,ko01100,map00785,map01100",BPL_LplA_LipB
jgi|Chloso1602_1|10150|rna-gnl|WGS:LHPG|mrna.C2E21_5093,NA,NA,NA,NA
jgi|Chloso1602_1|10151|rna-gnl|WGS:LHPG|mrna.C2E21_5094,NA,NA,NA,NA
jgi|Chloso1602_1|10152|rna-gnl|WGS:LHPG|mrna.C2E21_5095,-,-,-,-
jgi|Chloso1602_1|10153|rna-gnl|WGS:LHPG|mrna.C2E21_5096,NA,NA,NA,NA
jgi|Chloso1602_1|10154|rna-gnl|WGS:LHPG|mrna.C2E21_5097B_C2E21_5097,NA,NA,NA,NA
jgi|Chloso1602_1|10155|rna-gnl|WGS:LHPG|mrna.C2E21_5097A_C2E21_5097,NA,NA,NA,NA
jgi|Chloso1602_1|10156|rna-gnl|WGS:LHPG|mrna.C2E21_5098,NA,NA,NA,NA
jgi|Chloso1602_1|10157|rna-gnl|WGS:LHPG|mrna.C2E21_5099,NA,NA,NA,NA
jgi|Chloso1602_1|10158|rna-gnl|WGS:LHPG|mrna.C2E21_5100,NA,NA,NA,NA
jgi|Chloso1602_1|10159|rna-gnl|WGS:LHPG|mrna.C2E21_5101,NA,NA,NA,NA
jgi|Chloso1602_1|1015|rna-gnl|WGS:LHPG|mrna.C2E21_5547,NA,NA,NA,NA
jgi|Chloso1602_1|10160|rna-gnl|WGS:LHPG|mrna.C2E21_5102,B,-,-,"MOZ_SAS,Tudor-knot"
jgi|Chloso1602_1|10161|rna-gnl|WGS:LHPG|mrna.C2E21_5103,NA,NA,NA,NA
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0005575,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0005622,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0005623,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0005737,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0008021,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0012505,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0016020,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0016021,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0030133,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0031224,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0031410,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0031982,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0043226,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0043227,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0043229,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0044424,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0044425,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0044444,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0044456,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0044464,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0045202,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0070382,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0097458,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0097708,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0098793,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10162|rna-gnl|WGS:LHPG|mrna.C2E21_5104,U,GO:0099503,-,"MFS_1,Sugar_tr"
jgi|Chloso1602_1|10163|rna-gnl|WGS:LHPG|mrna.C2E21_5105,NA,NA,NA,NA
jgi|Chloso1602_1|10164|rna-gnl|WGS:LHPG|mrna.C2E21_5106,L,-,-,AAA
jgi|Chloso1602_1|10165|rna-gnl|WGS:LHPG|mrna.C2E21_5107,NA,NA,NA,NA
jgi|Chloso1602_1|10166|rna-gnl|WGS:LHPG|mrna.C2E21_5108,NA,NA,NA,NA
jgi|Chloso1602_1|10167|rna-gnl|WGS:LHPG|mrna.C2E21_5109A_C2E21_5109,NA,NA,NA,NA
jgi|Chloso1602_1|10168|rna-gnl|WGS:LHPG|mrna.C2E21_5109B_C2E21_5109,NA,NA,NA,NA
jgi|Chloso1602_1|10169|rna-gnl|WGS:LHPG|mrna.C2E21_5110,NA,NA,NA,NA
jgi|Chloso1602_1|1016|rna-gnl|WGS:LHPG|mrna.C2E21_5548,NA,NA,NA,NA
jgi|Chloso1602_1|10170|rna-gnl|WGS:LHPG|mrna.C2E21_5111,NA,NA,NA,NA
jgi|Chloso1602_1|10171|rna-gnl|WGS:LHPG|mrna.C2E21_5112,NA,NA,NA,NA
jgi|Chloso1602_1|10172|rna-gnl|WGS:LHPG|mrna.C2E21_5113A_C2E21_5113,NA,NA,NA,NA
jgi|Chloso1602_1|10173|rna-gnl|WGS:LHPG|mrna.C2E21_5113B_C2E21_5113,NA,NA,NA,NA
jgi|Chloso1602_1|10174|rna-gnl|WGS:LHPG|mrna.C2E21_5114,NA,NA,NA,NA
jgi|Chloso1602_1|10175|rna-gnl|WGS:LHPG|mrna.C2E21_5115,NA,NA,NA,NA
jgi|Chloso1602_1|10176|rna-gnl|WGS:LHPG|mrna.C2E21_5116,NA,NA,NA,NA
jgi|Chloso1602_1|10177|rna-gnl|WGS:LHPG|mrna.C2E21_5117B_C2E21_5117,NA,NA,NA,NA
jgi|Chloso1602_1|10178|rna-gnl|WGS:LHPG|mrna.C2E21_5117A_C2E21_5117,NA,NA,NA,NA
jgi|Chloso1602_1|10179|rna-gnl|WGS:LHPG|mrna.C2E21_5118,NA,NA,NA,NA
jgi|Chloso1602_1|1017|rna-gnl|WGS:LHPG|mrna.C2E21_5549,NA,NA,NA,NA
jgi|Chloso1602_1|10180|rna-gnl|WGS:LHPG|mrna.C2E21_5119,NA,NA,NA,NA
jgi|Chloso1602_1|10181|rna-gnl|WGS:LHPG|mrna.C2E21_5120,NA,NA,NA,NA
jgi|Chloso1602_1|10182|rna-gnl|WGS:LHPG|mrna.C2E21_5121,NA,NA,NA,NA
jgi|Chloso1602_1|10183|rna-gnl|WGS:LHPG|mrna.C2E21_5122,NA,NA,NA,NA
jgi|Chloso1602_1|10184|rna-gnl|WGS:LHPG|mrna.C2E21_5123,NA,NA,NA,NA
jgi|Chloso1602_1|10185|rna-gnl|WGS:LHPG|mrna.C2E21_5124,NA,NA,NA,NA
jgi|Chloso1602_1|10186|rna-gnl|WGS:LHPG|mrna.C2E21_5125,C,-,"ko00592,ko01100,ko01110,map00592,map01100,map01110",Oxidored_FMN
jgi|Chloso1602_1|10187|rna-gnl|WGS:LHPG|mrna.C2E21_5126,NA,NA,NA,NA
jgi|Chloso1602_1|10188|rna-gnl|WGS:LHPG|mrna.C2E21_5127,S,-,-,Sec39
jgi|Chloso1602_1|10189|rna-gnl|WGS:LHPG|mrna.C2E21_5128,NA,NA,NA,NA
jgi|Chloso1602_1|1018|rna-gnl|WGS:LHPG|mrna.C2E21_5550A_C2E21_5550,NA,NA,NA,NA
jgi|Chloso1602_1|10190|rna-gnl|WGS:LHPG|mrna.C2E21_5129,NA,NA,NA,NA
jgi|Chloso1602_1|10191|rna-gnl|WGS:LHPG|mrna.C2E21_5130,NA,NA,NA,NA
jgi|Chloso1602_1|10192|rna-gnl|WGS:LHPG|mrna.C2E21_5131,NA,NA,NA,NA
jgi|Chloso1602_1|10193|rna-gnl|WGS:LHPG|mrna.C2E21_5132,S,-,-,4HBT
jgi|Chloso1602_1|10194|rna-gnl|WGS:LHPG|mrna.C2E21_5133,NA,NA,NA,NA
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0003674,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0003824,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0006725,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0006766,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0006767,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0006772,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0006790,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0006793,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0006796,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0006807,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0008150,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0008152,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0008972,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0009058,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0009110,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0009228,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0009987,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0016301,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0016310,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0016740,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0016772,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0016776,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0017144,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0018130,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0019438,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0034641,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0042364,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0042723,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0042724,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0044237,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0044249,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0044271,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0044272,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0044281,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
jgi|Chloso1602_1|10195|rna-gnl|WGS:LHPG|mrna.C2E21_5134,H,GO:0044283,"ko00230,ko00240,ko00730,ko01100,ko03030,ko03040,ko04150,ko05202,ko05205,map00230,map00240,map00730,map01100,map03030,map03040,map04150,map05202,map05205","Phos_pyr_kin,TENA_THI-4"
